date,strategy,scheme_code,opening_drifted_weight,target_weight,weight_change,buy_weight,sell_weight,one_way_turnover,cost_rate_bps,transaction_cost
2025-06-30,HistGBM,140286,0.005087732833223191,0.0,-0.005087732833223191,0.0,0.005087732833223191,0.0025438664166115956,50,1.2719332083057979e-05
2025-07-31,HistGBM,118784,0.0,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0,0.002564102564102564,50,1.2820512820512822e-05
2025-07-31,HistGBM,120833,0.0007342909568090267,0.0,-0.0007342909568090267,0.0,0.0007342909568090267,0.00036714547840451336,50,1.8357273920225668e-06
2025-07-31,HistGBM,148481,0.0,0.004273504273504273,0.004273504273504273,0.004273504273504273,0.0,0.0021367521367521365,50,1.0683760683760682e-05
2025-07-31,HistGBM,152577,0.0,0.0006253908692933083,0.0006253908692933083,0.0006253908692933083,0.0,0.00031269543464665416,50,1.5634771732332708e-06
2025-07-31,HistGBM,148485,0.0,0.002564102564102564,0.002564102564102564,0.002564102564102564,0.0,0.001282051282051282,50,6.410256410256411e-06
2025-07-31,HistGBM,128006,0.008615165043084119,0.008547008547008546,-6.815649607557275e-05,0.0,6.815649607557275e-05,3.407824803778638e-05,50,1.703912401889319e-07
2025-07-31,HistGBM,152586,0.0007702488168082901,0.0,-0.0007702488168082901,0.0,0.0007702488168082901,0.00038512440840414506,50,1.925622042020725e-06
2025-07-31,HistGBM,151562,0.0006458206344914256,0.0,-0.0006458206344914256,0.0,0.0006458206344914256,0.0003229103172457128,50,1.6145515862285641e-06
2025-07-31,HistGBM,140298,0.005147367042464872,0.0,-0.005147367042464872,0.0,0.005147367042464872,0.002573683521232436,50,1.286841760616218e-05
2025-07-31,HistGBM,151565,0.005156671697980844,0.0,-0.005156671697980844,0.0,0.005156671697980844,0.002578335848990422,50,1.289167924495211e-05
2025-07-31,HistGBM,144394,0.0042458509586203955,0.0,-0.0042458509586203955,0.0,0.0042458509586203955,0.0021229254793101978,50,1.0614627396550989e-05
2025-07-31,HistGBM,118796,0.005168186346362736,0.005128205128205128,-3.9981218157607995e-05,0.0,3.9981218157607995e-05,1.9990609078803998e-05,50,9.995304539401999e-08
2025-07-31,HistGBM,148490,0.013033717054057604,0.01282051282051282,-0.00021320423354478403,0.0,0.00021320423354478403,0.00010660211677239202,50,5.330105838619601e-07
2025-07-31,HistGBM,119824,0.0,0.008547008547008546,0.008547008547008546,0.008547008547008546,0.0,0.004273504273504273,50,2.1367521367521364e-05
2025-07-31,HistGBM,144403,0.0,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0,0.002564102564102564,50,1.2820512820512822e-05
2025-07-31,HistGBM,151574,0.0006443473796209065,0.0006253908692933083,-1.89565103275982e-05,0.0,1.89565103275982e-05,9.4782551637991e-06,50,4.73912758189955e-08
2025-07-31,HistGBM,118807,0.005167547852014699,0.005128205128205128,-3.934272380957081e-05,0.0,3.934272380957081e-05,1.9671361904785405e-05,50,9.835680952392702e-08
2025-07-31,HistGBM,129046,0.0,0.003205128205128205,0.003205128205128205,0.003205128205128205,0.0,0.0016025641025641025,50,8.012820512820513e-06
2025-07-31,HistGBM,146457,0.005098467316272658,0.0,-0.005098467316272658,0.0,0.005098467316272658,0.002549233658136329,50,1.2746168290681646e-05
2025-07-31,HistGBM,147481,0.0,0.003205128205128205,0.003205128205128205,0.003205128205128205,0.0,0.0016025641025641025,50,8.012820512820513e-06
2025-07-31,HistGBM,118814,0.005167546621119915,0.005128205128205128,-3.934149291478714e-05,0.0,3.934149291478714e-05,1.967074645739357e-05,50,9.835373228696786e-08
2025-07-31,HistGBM,147496,0.0,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0,0.002564102564102564,50,1.2820512820512822e-05
2025-07-31,HistGBM,118825,0.003611092776198585,0.0,-0.003611092776198585,0.0,0.003611092776198585,0.0018055463880992926,50,9.027731940496463e-06
2025-07-31,HistGBM,150571,0.0031898544367759537,0.003205128205128205,1.527376835225129e-05,1.527376835225129e-05,0.0,7.636884176125645e-06,50,3.818442088062823e-08
2025-07-31,HistGBM,151597,0.0006459810842842752,0.0006253908692933083,-2.0590214990966887e-05,0.0,2.0590214990966887e-05,1.0295107495483444e-05,50,5.147553747741722e-08
2025-07-31,HistGBM,145454,0.000781178804651717,0.0007326007326007326,-4.8578072050984395e-05,0.0,4.8578072050984395e-05,2.4289036025492198e-05,50,1.21445180127461e-07
2025-07-31,HistGBM,149550,0.004301683277010063,0.0,-0.004301683277010063,0.0,0.004301683277010063,0.0021508416385050315,50,1.0754208192525157e-05
2025-07-31,HistGBM,148529,0.0,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0,0.002564102564102564,50,1.2820512820512822e-05
2025-07-31,HistGBM,142388,0.000756966991080753,0.0,-0.000756966991080753,0.0,0.000756966991080753,0.0003784834955403765,50,1.8924174777018827e-06
2025-07-31,HistGBM,119861,0.0032243893212415766,0.003205128205128205,-1.926111611337154e-05,0.0,1.926111611337154e-05,9.63055805668577e-06,50,4.815279028342885e-08
2025-07-31,HistGBM,152628,0.004217819282710399,0.004273504273504273,5.568499079387432e-05,5.568499079387432e-05,0.0,2.784249539693716e-05,50,1.392124769846858e-07
2025-07-31,HistGBM,150584,0.0,0.004273504273504273,0.004273504273504273,0.004273504273504273,0.0,0.0021367521367521365,50,1.0683760683760682e-05
2025-07-31,HistGBM,140347,0.0051584416182787205,0.005128205128205128,-3.0236490073592276e-05,0.0,3.0236490073592276e-05,1.5118245036796138e-05,50,7.559122518398069e-08
2025-07-31,HistGBM,150587,0.003150907476777504,0.003205128205128205,5.4220728350701155e-05,5.4220728350701155e-05,0.0,2.7110364175350577e-05,50,1.355518208767529e-07
2025-07-31,HistGBM,148539,0.0,0.0007326007326007326,0.0007326007326007326,0.0007326007326007326,0.0,0.0003663003663003663,50,1.8315018315018316e-06
2025-07-31,HistGBM,127042,0.004170376997228254,0.0,-0.004170376997228254,0.0,0.004170376997228254,0.002085188498614127,50,1.0425942493070634e-05
2025-07-31,HistGBM,150595,0.002702462014686656,0.002564102564102564,-0.00013835945058409196,0.0,0.00013835945058409196,6.917972529204598e-05,50,3.4589862646022994e-07
2025-07-31,HistGBM,152644,0.0007441313299302672,0.0007326007326007326,-1.1530597329534624e-05,0.0,1.1530597329534624e-05,5.765298664767312e-06,50,2.882649332383656e-08
2025-07-31,HistGBM,149570,0.0,0.003205128205128205,0.003205128205128205,0.003205128205128205,0.0,0.0016025641025641025,50,8.012820512820513e-06
2025-07-31,HistGBM,138312,0.0,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.0,0.0018315018315018315,50,9.157509157509158e-06
2025-07-31,HistGBM,148555,0.0006560235658417307,0.0,-0.0006560235658417307,0.0,0.0006560235658417307,0.00032801178292086536,50,1.6400589146043269e-06
2025-07-31,HistGBM,118866,0.0031237757354089894,0.0,-0.0031237757354089894,0.0,0.0031237757354089894,0.0015618878677044947,50,7.809439338522474e-06
2025-07-31,HistGBM,118868,0.0,0.0007326007326007326,0.0007326007326007326,0.0007326007326007326,0.0,0.0003663003663003663,50,1.8315018315018316e-06
2025-07-31,HistGBM,150615,0.0016580655998641716,0.0,-0.0016580655998641716,0.0,0.0016580655998641716,0.0008290327999320858,50,4.145163999660429e-06
2025-07-31,HistGBM,118872,0.00415604772335382,0.0,-0.00415604772335382,0.0,0.00415604772335382,0.00207802386167691,50,1.039011930838455e-05
2025-07-31,HistGBM,140382,0.0,0.004273504273504273,0.004273504273504273,0.004273504273504273,0.0,0.0021367521367521365,50,1.0683760683760682e-05
2025-07-31,HistGBM,150624,0.0,0.0007326007326007326,0.0007326007326007326,0.0007326007326007326,0.0,0.0003663003663003663,50,1.8315018315018316e-06
2025-07-31,HistGBM,152677,0.0,0.0007326007326007326,0.0007326007326007326,0.0007326007326007326,0.0,0.0003663003663003663,50,1.8315018315018316e-06
2025-07-31,HistGBM,152679,0.0007397671978510687,0.0007326007326007326,-7.166465250336052e-06,0.0,7.166465250336052e-06,3.583232625168026e-06,50,1.791616312584013e-08
2025-07-31,HistGBM,147567,0.005163551053056124,0.005128205128205128,-3.534592485099613e-05,0.0,3.534592485099613e-05,1.7672962425498064e-05,50,8.836481212749032e-08
2025-07-31,HistGBM,148592,0.0,0.004273504273504273,0.004273504273504273,0.004273504273504273,0.0,0.0021367521367521365,50,1.0683760683760682e-05
2025-07-31,HistGBM,148595,0.005093454435911089,0.005128205128205128,3.4750692294038994e-05,3.4750692294038994e-05,0.0,1.7375346147019497e-05,50,8.687673073509748e-08
2025-07-31,HistGBM,152694,0.0007370941888480958,0.0,-0.0007370941888480958,0.0,0.0007370941888480958,0.0003685470944240479,50,1.8427354721202396e-06
2025-07-31,HistGBM,151681,0.0023481542079933655,0.002331002331002331,-1.7151876991034452e-05,0.0,1.7151876991034452e-05,8.575938495517226e-06,50,4.287969247758613e-08
2025-07-31,HistGBM,150659,0.0,0.004273504273504273,0.004273504273504273,0.004273504273504273,0.0,0.0021367521367521365,50,1.0683760683760682e-05
2025-07-31,HistGBM,148614,0.002686904474562209,0.0,-0.002686904474562209,0.0,0.002686904474562209,0.0013434522372811045,50,6.717261186405523e-06
2025-07-31,HistGBM,143494,0.005164281301492665,0.005128205128205128,-3.607617328753657e-05,0.0,3.607617328753657e-05,1.8038086643768284e-05,50,9.019043321884142e-08
2025-07-31,HistGBM,151691,0.0,0.0006253908692933083,0.0006253908692933083,0.0006253908692933083,0.0,0.00031269543464665416,50,1.5634771732332708e-06
2025-07-31,HistGBM,150671,0.0006420158031074419,0.0,-0.0006420158031074419,0.0,0.0006420158031074419,0.00032100790155372094,50,1.6050395077686048e-06
2025-07-31,HistGBM,148623,0.0,0.0007326007326007326,0.0007326007326007326,0.0007326007326007326,0.0,0.0003663003663003663,50,1.8315018315018316e-06
2025-07-31,HistGBM,119953,0.0051621999133339164,0.005128205128205128,-3.3994785128788237e-05,0.0,3.3994785128788237e-05,1.6997392564394118e-05,50,8.498696282197059e-08
2025-07-31,HistGBM,145552,0.0,0.0016025641025641025,0.0016025641025641025,0.0016025641025641025,0.0,0.0008012820512820513,50,4.006410256410256e-06
2025-07-31,HistGBM,148628,0.005164959087258292,0.0,-0.005164959087258292,0.0,0.005164959087258292,0.002582479543629146,50,1.2912397718145731e-05
2025-07-31,HistGBM,118935,0.0,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0,0.002564102564102564,50,1.2820512820512822e-05
2025-07-31,HistGBM,150681,0.0006430775811004274,0.0,-0.0006430775811004274,0.0,0.0006430775811004274,0.0003215387905502137,50,1.6076939527510685e-06
2025-07-31,HistGBM,151708,0.002349670971419726,0.0,-0.002349670971419726,0.0,0.002349670971419726,0.001174835485709863,50,5.874177428549315e-06
2025-07-31,HistGBM,130206,0.0043013335757507536,0.004273504273504273,-2.7829302246480496e-05,0.0,2.7829302246480496e-05,1.3914651123240248e-05,50,6.957325561620124e-08
2025-07-31,HistGBM,118942,0.006455157196816427,0.0,-0.006455157196816427,0.0,0.006455157196816427,0.0032275785984082137,50,1.613789299204107e-05
2025-07-31,HistGBM,149664,0.003224170103627188,0.003205128205128205,-1.9041898498983138e-05,0.0,1.9041898498983138e-05,9.520949249491569e-06,50,4.7604746247457843e-08
2025-07-31,HistGBM,147617,0.004304042458170326,0.004273504273504273,-3.053818466605251e-05,0.0,3.053818466605251e-05,1.5269092333026254e-05,50,7.634546166513128e-08
2025-07-31,HistGBM,152739,0.0,0.004273504273504273,0.004273504273504273,0.004273504273504273,0.0,0.0021367521367521365,50,1.0683760683760682e-05
2025-07-31,HistGBM,135341,0.005021164699908627,0.005128205128205128,0.00010704042829650078,0.00010704042829650078,0.0,5.352021414825039e-05,50,2.67601070741252e-07
2025-07-31,HistGBM,150702,0.0,0.0006253908692933083,0.0006253908692933083,0.0006253908692933083,0.0,0.00031269543464665416,50,1.5634771732332708e-06
2025-07-31,HistGBM,149679,0.005113161465778364,0.005128205128205128,1.504366242676379e-05,1.504366242676379e-05,0.0,7.521831213381895e-06,50,3.7609156066909475e-08
2025-07-31,HistGBM,143537,0.004204689403450618,0.0,-0.004204689403450618,0.0,0.004204689403450618,0.002102344701725309,50,1.0511723508626545e-05
2025-07-31,HistGBM,150706,0.0006447975557921375,0.0006253908692933083,-1.940668649882916e-05,0.0,1.940668649882916e-05,9.70334324941458e-06,50,4.8516716247072906e-08
2025-07-31,HistGBM,148662,0.0027200792052756466,0.0,-0.0027200792052756466,0.0,0.0027200792052756466,0.0013600396026378233,50,6.800198013189116e-06
2025-07-31,HistGBM,150711,0.0006459998919029533,0.0006253908692933083,-2.0609022609644942e-05,0.0,2.0609022609644942e-05,1.0304511304822471e-05,50,5.152255652411236e-08
2025-07-31,HistGBM,150714,0.0016513053166668933,0.0,-0.0016513053166668933,0.0,0.0016513053166668933,0.0008256526583334466,50,4.128263291667233e-06
2025-07-31,HistGBM,148666,0.0,0.0016025641025641025,0.0016025641025641025,0.0016025641025641025,0.0,0.0008012820512820513,50,4.006410256410256e-06
2025-07-31,HistGBM,147648,0.0,0.0016025641025641025,0.0016025641025641025,0.0016025641025641025,0.0,0.0008012820512820513,50,4.006410256410256e-06
2025-07-31,HistGBM,150725,0.0,0.0006253908692933083,0.0006253908692933083,0.0006253908692933083,0.0,0.00031269543464665416,50,1.5634771732332708e-06
2025-07-31,HistGBM,151753,0.0007417291171319619,0.0,-0.0007417291171319619,0.0,0.0007417291171319619,0.00037086455856598095,50,1.8543227928299047e-06
2025-07-31,HistGBM,150729,0.0006443533092186499,0.0006253908692933083,-1.896243992534157e-05,0.0,1.896243992534157e-05,9.481219962670785e-06,50,4.740609981335393e-08
2025-07-31,HistGBM,118989,0.004220008684848748,0.004273504273504273,5.3495588655525124e-05,5.3495588655525124e-05,0.0,2.6747794327762562e-05,50,1.3373897163881282e-07
2025-07-31,HistGBM,150733,0.0006453789588149353,0.0006253908692933083,-1.9988089521626954e-05,0.0,1.9988089521626954e-05,9.994044760813477e-06,50,4.9970223804067385e-08
2025-07-31,HistGBM,118994,0.006426626802000296,0.0,-0.006426626802000296,0.0,0.006426626802000296,0.003213313401000148,50,1.6066567005000743e-05
2025-07-31,HistGBM,138456,0.0025939198977492145,0.002564102564102564,-2.9817333646650363e-05,0.0,2.9817333646650363e-05,1.4908666823325182e-05,50,7.45433341166259e-08
2025-07-31,HistGBM,120035,0.0,0.002564102564102564,0.002564102564102564,0.002564102564102564,0.0,0.001282051282051282,50,6.410256410256411e-06
2025-07-31,HistGBM,120038,0.0032241723738651207,0.003205128205128205,-1.9044168736915678e-05,0.0,1.9044168736915678e-05,9.522084368457839e-06,50,4.76104218422892e-08
2025-07-31,HistGBM,148711,0.008607686095337607,0.008547008547008546,-6.0677548329061276e-05,0.0,6.0677548329061276e-05,3.0338774164530638e-05,50,1.5169387082265318e-07
2025-07-31,HistGBM,151785,0.0,0.0006253908692933083,0.0006253908692933083,0.0006253908692933083,0.0,0.00031269543464665416,50,1.5634771732332708e-06
2025-07-31,HistGBM,119019,0.0,0.004273504273504273,0.004273504273504273,0.004273504273504273,0.0,0.0021367521367521365,50,1.0683760683760682e-05
2025-07-31,HistGBM,134387,0.008646910597179432,0.008547008547008546,-9.990205017088548e-05,0.0,9.990205017088548e-05,4.995102508544274e-05,50,2.497551254272137e-07
2025-07-31,HistGBM,146675,0.003683383794941618,0.003663003663003663,-2.0380131937954883e-05,0.0,2.0380131937954883e-05,1.0190065968977442e-05,50,5.0950329844887206e-08
2025-07-31,HistGBM,150778,0.0006448016585956924,0.0006253908692933083,-1.9410789302384064e-05,0.0,1.9410789302384064e-05,9.705394651192032e-06,50,4.8526973255960164e-08
2025-07-31,HistGBM,120059,0.00859097058493574,0.0,-0.00859097058493574,0.0,0.00859097058493574,0.00429548529246787,50,2.147742646233935e-05
2025-07-31,HistGBM,141564,0.0,0.008547008547008546,0.008547008547008546,0.008547008547008546,0.0,0.004273504273504273,50,2.1367521367521364e-05
2025-07-31,HistGBM,151810,0.005023048345632207,0.0,-0.005023048345632207,0.0,0.005023048345632207,0.0025115241728161037,50,1.2557620864080518e-05
2025-07-31,HistGBM,149763,0.0,0.003205128205128205,0.003205128205128205,0.003205128205128205,0.0,0.0016025641025641025,50,8.012820512820513e-06
2025-07-31,HistGBM,151814,0.000634851875864874,0.0,-0.000634851875864874,0.0,0.000634851875864874,0.000317425937932437,50,1.587129689662185e-06
2025-07-31,HistGBM,151816,0.0007301986031318119,0.0007326007326007326,2.4021294689207003e-06,2.4021294689207003e-06,0.0,1.2010647344603501e-06,50,6.005323672301751e-09
2025-07-31,HistGBM,150792,0.0006451947699445654,0.0006253908692933083,-1.980390065125712e-05,0.0,1.980390065125712e-05,9.90195032562856e-06,50,4.95097516281428e-08
2025-07-31,HistGBM,120073,0.0064605263096321,0.00641025641025641,-5.026989937568973e-05,0.0,5.026989937568973e-05,2.5134949687844865e-05,50,1.2567474843922433e-07
2025-07-31,HistGBM,146701,0.005167376896486376,0.0,-0.005167376896486376,0.0,0.005167376896486376,0.002583688448243188,50,1.291844224121594e-05
2025-07-31,HistGBM,150797,0.0035792602400595143,0.003663003663003663,8.374342294414873e-05,8.374342294414873e-05,0.0,4.187171147207436e-05,50,2.0935855736037183e-07
2025-07-31,HistGBM,151824,0.005032130752489284,0.004273504273504273,-0.0007586264789850106,0.0,0.0007586264789850106,0.0003793132394925053,50,1.8965661974625266e-06
2025-07-31,HistGBM,148750,0.0,0.0016025641025641025,0.0016025641025641025,0.0016025641025641025,0.0,0.0008012820512820513,50,4.006410256410256e-06
2025-07-31,HistGBM,119060,0.003155123005281139,0.003205128205128205,5.000519984706608e-05,5.000519984706608e-05,0.0,2.500259992353304e-05,50,1.250129996176652e-07
2025-07-31,HistGBM,149780,0.005349396336468923,0.0,-0.005349396336468923,0.0,0.005349396336468923,0.0026746981682344616,50,1.3373490841172309e-05
2025-07-31,HistGBM,120084,0.005154796207420309,0.0,-0.005154796207420309,0.0,0.005154796207420309,0.0025773981037101545,50,1.2886990518550773e-05
2025-07-31,HistGBM,150807,0.0,0.0006253908692933083,0.0006253908692933083,0.0006253908692933083,0.0,0.00031269543464665416,50,1.5634771732332708e-06
2025-07-31,HistGBM,148760,0.0,0.002564102564102564,0.002564102564102564,0.002564102564102564,0.0,0.001282051282051282,50,6.410256410256411e-06
2025-07-31,HistGBM,131355,0.0,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.0,0.0018315018315018315,50,9.157509157509158e-06
2025-07-31,HistGBM,146716,0.0,0.004273504273504273,0.004273504273504273,0.004273504273504273,0.0,0.0021367521367521365,50,1.0683760683760682e-05
2025-07-31,HistGBM,145693,0.005110199827268767,0.005128205128205128,1.8005300936361525e-05,1.8005300936361525e-05,0.0,9.002650468180762e-06,50,4.501325234090381e-08
2025-07-31,HistGBM,119069,0.008590737842737279,0.0,-0.008590737842737279,0.0,0.008590737842737279,0.004295368921368639,50,2.1476844606843197e-05
2025-07-31,HistGBM,138528,0.0,0.002564102564102564,0.002564102564102564,0.002564102564102564,0.0,0.001282051282051282,50,6.410256410256411e-06
2025-07-31,HistGBM,146721,0.004182276955718061,0.0,-0.004182276955718061,0.0,0.004182276955718061,0.0020911384778590303,50,1.0455692389295152e-05
2025-07-31,HistGBM,150822,0.0,0.0016025641025641025,0.0016025641025641025,0.0016025641025641025,0.0,0.0008012820512820513,50,4.006410256410256e-06
2025-07-31,HistGBM,146727,0.004299927173709843,0.004273504273504273,-2.6422900205569713e-05,0.0,2.6422900205569713e-05,1.3211450102784857e-05,50,6.605725051392428e-08
2025-07-31,HistGBM,150824,0.0,0.0006253908692933083,0.0006253908692933083,0.0006253908692933083,0.0,0.00031269543464665416,50,1.5634771732332708e-06
2025-07-31,HistGBM,151849,0.0,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.0,0.0018315018315018315,50,9.157509157509158e-06
2025-07-31,HistGBM,119082,0.008596738567526355,0.0,-0.008596738567526355,0.0,0.008596738567526355,0.004298369283763178,50,2.149184641881589e-05
2025-07-31,HistGBM,119081,0.0,0.008547008547008546,0.008547008547008546,0.008547008547008546,0.0,0.004273504273504273,50,2.1367521367521364e-05
2025-07-31,HistGBM,149804,0.0,0.0006253908692933083,0.0006253908692933083,0.0006253908692933083,0.0,0.00031269543464665416,50,1.5634771732332708e-06
2025-07-31,HistGBM,142641,0.005168036868753003,0.005128205128205128,-3.983174054787448e-05,0.0,3.983174054787448e-05,1.991587027393724e-05,50,9.95793513696862e-08
2025-07-31,HistGBM,150838,0.003075776171688647,0.0,-0.003075776171688647,0.0,0.003075776171688647,0.0015378880858443235,50,7.689440429221617e-06
2025-07-31,HistGBM,148792,0.0006451599180108343,0.0,-0.0006451599180108343,0.0,0.0006451599180108343,0.00032257995900541715,50,1.6128997950270858e-06
2025-07-31,HistGBM,149816,0.0026946344596005542,0.002564102564102564,-0.00013053189549799013,0.0,0.00013053189549799013,6.526594774899507e-05,50,3.2632973874497536e-07
2025-07-31,HistGBM,119096,0.0,0.004273504273504273,0.004273504273504273,0.004273504273504273,0.0,0.0021367521367521365,50,1.0683760683760682e-05
2025-07-31,HistGBM,119099,0.0,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0,0.002564102564102564,50,1.2820512820512822e-05
2025-07-31,HistGBM,150847,0.0006455444528302705,0.0006253908692933083,-2.0153583536962208e-05,0.0,2.0153583536962208e-05,1.0076791768481104e-05,50,5.038395884240552e-08
2025-07-31,HistGBM,149830,0.0,0.002564102564102564,0.002564102564102564,0.002564102564102564,0.0,0.001282051282051282,50,6.410256410256411e-06
2025-07-31,HistGBM,141642,0.003624668595449002,0.0,-0.003624668595449002,0.0,0.003624668595449002,0.001812334297724501,50,9.061671488622505e-06
2025-07-31,HistGBM,151885,0.0,0.003663003663003663,0.003663003663003663,0.003663003663003663,0.0,0.0018315018315018315,50,9.157509157509158e-06
2025-07-31,HistGBM,151889,0.005163226746643558,0.0,-0.005163226746643558,0.0,0.005163226746643558,0.002581613373321779,50,1.2908066866608895e-05
2025-07-31,HistGBM,146772,0.004193868010067865,0.0,-0.004193868010067865,0.0,0.004193868010067865,0.0020969340050339324,50,1.0484670025169663e-05
2025-07-31,HistGBM,119125,0.0032242334647777393,0.003205128205128205,-1.9105259649534242e-05,0.0,1.9105259649534242e-05,9.552629824767121e-06,50,4.776314912383561e-08
2025-07-31,HistGBM,150871,0.0006475540055867527,0.0006253908692933083,-2.216313629344437e-05,0.0,2.216313629344437e-05,1.1081568146722185e-05,50,5.5407840733610925e-08
2025-07-31,HistGBM,151895,0.0031637955770251777,0.003205128205128205,4.1332628103027316e-05,4.1332628103027316e-05,0.0,2.0666314051513658e-05,50,1.033315702575683e-07
2025-07-31,HistGBM,134494,0.005155452661052656,0.0,-0.005155452661052656,0.0,0.005155452661052656,0.002577726330526328,50,1.2888631652631639e-05
2025-07-31,HistGBM,119135,0.0032242037369916957,0.003205128205128205,-1.9075531863490657e-05,0.0,1.9075531863490657e-05,9.537765931745329e-06,50,4.7688829658726643e-08
2025-07-31,HistGBM,150888,0.0006460722706533627,0.0006253908692933083,-2.068140136005439e-05,0.0,2.068140136005439e-05,1.0340700680027196e-05,50,5.170350340013598e-08
2025-07-31,HistGBM,149865,0.0006478692038299821,0.0006253908692933083,-2.247833453667379e-05,0.0,2.247833453667379e-05,1.1239167268336896e-05,50,5.619583634168448e-08
2025-07-31,HistGBM,133488,0.0,0.008547008547008546,0.008547008547008546,0.008547008547008546,0.0,0.004273504273504273,50,2.1367521367521364e-05
2025-07-31,HistGBM,147825,0.00419028531151662,0.0,-0.00419028531151662,0.0,0.00419028531151662,0.00209514265575831,50,1.047571327879155e-05
2025-07-31,HistGBM,144754,0.005164439490844061,0.0,-0.005164439490844061,0.0,0.005164439490844061,0.0025822197454220307,50,1.2911098727110153e-05
2025-07-31,HistGBM,149878,0.0023468924390718324,0.002331002331002331,-1.589010806950144e-05,0.0,1.589010806950144e-05,7.94505403475072e-06,50,3.97252701737536e-08
2025-07-31,HistGBM,149882,0.005134876400566119,0.004273504273504273,-0.0008613721270618463,0.0,0.0008613721270618463,0.00043068606353092315,50,2.1534303176546156e-06
2025-07-31,HistGBM,125307,0.0,0.004273504273504273,0.004273504273504273,0.004273504273504273,0.0,0.0021367521367521365,50,1.0683760683760682e-05
2025-07-31,HistGBM,150920,0.0006430316418977008,0.0,-0.0006430316418977008,0.0,0.0006430316418977008,0.0003215158209488504,50,1.607579104744252e-06
2025-07-31,HistGBM,151952,0.0,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0,0.002564102564102564,50,1.2820512820512822e-05
2025-07-31,HistGBM,145810,0.0036832789833331154,0.003663003663003663,-2.0275320329452354e-05,0.0,2.0275320329452354e-05,1.0137660164726177e-05,50,5.068830082363088e-08
2025-07-31,HistGBM,134547,0.005164543772510897,0.0,-0.005164543772510897,0.0,0.005164543772510897,0.0025822718862554485,50,1.2911359431277243e-05
2025-07-31,HistGBM,148883,0.00421854251149634,0.004273504273504273,5.496176200793339e-05,5.496176200793339e-05,0.0,2.7480881003966694e-05,50,1.3740440501983348e-07
2025-07-31,HistGBM,134552,0.0,0.005128205128205128,0.005128205128205128,0.005128205128205128,0.0,0.002564102564102564,50,1.2820512820512822e-05
2025-07-31,HistGBM,149917,0.0,0.002331002331002331,0.002331002331002331,0.002331002331002331,0.0,0.0011655011655011655,50,5.8275058275058275e-06
2025-07-31,HistGBM,149924,0.005164639068994303,0.005128205128205128,-3.643394078917464e-05,0.0,3.643394078917464e-05,1.821697039458732e-05,50,9.10848519729366e-08
2025-07-31,HistGBM,119205,0.005162268331412186,0.005128205128205128,-3.4063203207057927e-05,0.0,3.4063203207057927e-05,1.7031601603528963e-05,50,8.515800801764482e-08
2025-07-31,HistGBM,151974,0.0016404076622807773,0.0,-0.0016404076622807773,0.0,0.0016404076622807773,0.0008202038311403886,50,4.101019155701943e-06
2025-07-31,HistGBM,148903,0.0,0.0016025641025641025,0.0016025641025641025,0.0016025641025641025,0.0,0.0008012820512820513,50,4.006410256410256e-06
2025-07-31,HistGBM,125354,0.004202933131275252,0.004273504273504273,7.057114222902127e-05,7.057114222902127e-05,0.0,3.5285571114510635e-05,50,1.764278555725532e-07
2025-07-31,HistGBM,135601,0.0031508726460303003,0.003205128205128205,5.425555909790471e-05,5.425555909790471e-05,0.0,2.7127779548952353e-05,50,1.3563889774476178e-07
2025-07-31,HistGBM,147889,0.0,0.0016025641025641025,0.0016025641025641025,0.0016025641025641025,0.0,0.0008012820512820513,50,4.006410256410256e-06
2025-07-31,HistGBM,120244,0.0,0.0007326007326007326,0.0007326007326007326,0.0007326007326007326,0.0,0.0003663003663003663,50,1.8315018315018316e-06
2025-07-31,HistGBM,115132,0.0016512702559411353,0.0,-0.0016512702559411353,0.0,0.0016512702559411353,0.0008256351279705676,50,4.1281756398528385e-06
2025-07-31,HistGBM,130493,0.0,0.0016025641025641025,0.0016025641025641025,0.0016025641025641025,0.0,0.0008012820512820513,50,4.006410256410256e-06
2025-07-31,HistGBM,152004,0.00427040117911737,0.0,-0.00427040117911737,0.0,0.00427040117911737,0.002135200589558685,50,1.0676002947793426e-05
2025-07-31,HistGBM,119242,0.0031332777099281027,0.0,-0.0031332777099281027,0.0,0.0031332777099281027,0.0015666388549640514,50,7.833194274820257e-06
2025-07-31,HistGBM,149966,0.0,0.0006253908692933083,0.0006253908692933083,0.0006253908692933083,0.0,0.00031269543464665416,50,1.5634771732332708e-06
2025-07-31,HistGBM,147919,0.004242267215204022,0.0,-0.004242267215204022,0.0,0.004242267215204022,0.002121133607602011,50,1.0605668038010056e-05
2025-07-31,HistGBM,152018,0.0050971390421901104,0.0,-0.0050971390421901104,0.0,0.0050971390421901104,0.0025485695210950552,50,1.2742847605475276e-05
