scheme_code,last_nav_date
123078,2016-08-22
123079,2016-08-22
123080,2016-08-22
123081,2016-08-22
123082,2016-08-01
123083,2016-08-01
123084,2014-08-01
123085,2014-08-01
123086,2014-03-13
123087,2014-03-13
123088,2014-03-13
123089,2014-03-13
123090,2014-08-06
123092,2014-08-06
123098,2014-08-05
123099,2014-08-05
123101,2014-08-05
123102,2016-09-02
123104,2016-09-02
123105,2016-09-02
123106,2017-08-07
123107,2017-08-07
123108,2017-08-07
123109,2014-08-01
123110,2016-09-19
123111,2016-09-19
123112,2016-09-19
123113,2016-09-19
123114,2018-08-23
123115,2018-08-23
123116,2018-08-23
123117,2018-08-23
123118,2014-08-05
123119,2017-08-14
123120,2014-06-26
123121,2016-08-09
123122,2016-08-09
123123,2016-08-09
123124,2016-08-09
123125,2014-07-30
123126,2014-07-30
123127,2014-07-30
123128,2016-08-09
123129,2014-07-25
123130,2014-07-25
123131,2014-07-25
123132,2014-07-25
123133,2014-07-25
123134,2014-07-25
123135,2014-07-25
123136,2014-07-25
123137,2014-06-26
123138,2014-06-26
123139,2014-06-26
123140,2014-06-23
123141,2014-06-26
123142,2014-06-24
123143,2014-06-26
123144,2016-08-11
123145,2014-08-11
123146,2014-08-11
123147,2014-08-11
123148,2016-08-11
123149,2016-08-11
123150,2016-08-22
123151,2016-08-22
123152,2016-08-22
123153,2015-08-17
123154,2014-08-12
123155,2016-08-17
123156,2016-08-17
123157,2016-08-17
123158,2016-09-01
123159,2016-09-01
123160,2016-09-01
123161,2016-09-01
123162,2016-08-01
123163,2013-10-28
123164,2013-10-28
123165,2013-10-28
123166,2013-10-28
123167,2014-07-31
123168,2016-08-04
123169,2016-08-04
123170,2016-08-04
123171,2017-08-31
123172,2016-08-31
123173,2016-08-31
123174,2017-08-31
123175,2017-08-31
123176,2014-11-07
123177,2014-11-07
123178,2017-08-31
123179,2014-08-07
123180,2014-08-07
123181,2014-08-07
123182,2014-08-07
123183,2020-04-24
123184,2017-10-16
123185,2014-08-07
123186,2017-10-16
123187,2014-08-07
123188,2014-08-05
123189,2017-08-08
123190,2017-08-08
123191,2014-08-05
123192,2017-08-18
123193,2017-08-18
123194,2017-08-21
123195,2016-08-05
123196,2017-09-21
123197,2016-09-21
123198,2016-09-21
123199,2016-09-21
123200,2017-09-21
123201,2017-09-21
123202,2017-09-21
123203,2017-09-21
123205,2016-09-19
123206,2016-09-19
123207,2015-05-12
123208,2016-09-19
123209,2014-07-31
123210,2016-08-01
123211,2016-09-01
123212,2016-09-01
123213,2016-09-01
123214,2016-09-01
123215,2016-08-08
123216,2016-08-08
123217,2016-08-08
123218,2016-08-08
123220,2016-08-08
123230,2014-07-31
123231,2014-08-07
123232,2014-08-07
123233,2016-08-08
123235,2016-08-08
123236,2016-08-08
123238,2014-08-14
123239,2014-08-14
123242,2016-03-02
123244,2014-08-14
123245,2016-03-02
123247,2016-08-23
123248,2016-08-23
123249,2016-08-23
123250,2016-08-23
123251,2016-09-29
123252,2014-08-04
123253,2016-09-29
123254,2016-09-29
123255,2014-03-20
123256,2014-03-20
123257,2014-03-20
123258,2014-03-20
123259,2017-09-22
123261,2017-09-22
123262,2016-09-19
123263,2014-03-18
123264,2014-03-18
123265,2014-03-18
123266,2014-03-18
123271,2016-08-09
123273,2016-08-18
123274,2016-08-18
123275,2016-08-18
123276,2014-08-19
123278,2016-08-18
123279,2016-09-19
123280,2016-09-19
123281,2016-09-19
123282,2016-09-19
123284,2016-10-10
123285,2016-10-10
123286,2016-10-10
123289,2014-03-10
123290,2014-03-10
123291,2014-03-10
123292,2014-03-10
123293,2016-08-12
123294,2014-08-04
123295,2013-11-05
123296,2013-11-05
123297,2013-11-05
123298,2013-11-05
123299,2016-08-18
123300,2014-08-19
123301,2016-08-18
123302,2016-08-18
123305,2014-08-25
123306,2014-08-25
123308,2014-08-25
123309,2014-08-19
123312,2014-08-19
123313,2014-08-19
123314,2014-08-19
123315,2014-08-19
123317,2013-10-29
123318,2013-10-29
123319,2013-10-29
123320,2013-10-29
123321,2014-08-03
123322,2016-08-04
123323,2014-08-03
123324,2016-08-04
123326,2018-08-10
123327,2018-08-10
123328,2018-08-10
123331,2014-08-12
123332,2014-08-12
123333,2013-11-06
123334,2013-11-06
123335,2013-11-06
123336,2013-11-06
123341,2016-08-31
123342,2016-08-31
123344,2016-08-31
123345,2017-08-31
123346,2013-12-13
123347,2016-08-31
123348,2014-08-25
123349,2017-08-31
123350,2017-08-31
123351,2017-08-31
123352,2017-08-31
123353,2016-09-28
123357,2016-09-28
123359,2016-09-28
123360,2016-09-28
123363,2016-10-19
123364,2016-10-19
123366,2016-10-19
123367,2016-11-29
123368,2016-11-29
123370,2016-11-29
123371,2014-08-25
123372,2016-09-12
123373,2016-09-12
123374,2016-09-12
123375,2016-08-22
123376,2016-08-22
123378,2016-08-22
123383,2016-03-02
123385,2016-03-02
123390,2016-03-02
123391,2015-07-03
123393,2017-08-31
123394,2016-08-31
123395,2017-08-31
123396,2014-08-25
123397,2014-08-25
123398,2013-12-13
123399,2014-08-25
123400,2017-08-31
123401,2022-09-29
123402,2022-09-29
123403,2022-09-29
123404,2013-12-13
123405,2018-09-03
123406,2022-09-29
123407,2018-09-03
123408,2018-09-03
123409,2016-08-26
123410,2016-08-25
123411,2016-08-25
123412,2016-08-25
123413,2013-12-13
123414,2016-08-25
123415,2016-08-25
123416,2016-08-25
123417,2014-08-04
123418,2014-08-04
123419,2014-08-04
123420,2014-08-20
123421,2014-08-20
123422,2014-08-20
123423,2014-08-20
123424,2014-08-13
123426,2016-08-18
123427,2016-08-18
123428,2014-08-19
123429,2016-08-18
123430,2016-08-18
123431,2016-08-18
123433,2016-08-16
123434,2014-08-13
123436,2014-08-13
123437,2016-08-16
123438,2016-08-16
123439,2016-08-16
123440,2014-08-11
123441,2014-08-11
123442,2016-08-16
123443,2016-08-16
123444,2016-08-29
123445,2016-08-29
123446,2016-08-29
123447,2014-08-27
123448,2014-08-27
123449,2014-08-27
123451,2016-09-09
123452,2016-09-09
123453,2016-09-09
123454,2016-09-02
123455,2015-09-01
123456,2015-09-01
123457,2016-09-02
123458,2018-07-02
123459,2018-07-02
123460,2014-08-26
123461,2014-08-25
123462,2015-08-14
123463,2016-08-29
123464,2016-08-29
123465,2016-08-29
123468,2014-08-08
123471,2016-08-11
123473,2016-08-11
123474,2014-02-03
123475,2014-02-03
123476,2014-02-03
123477,2014-02-03
123478,2016-09-06
123479,2014-08-21
123480,2016-09-06
123481,2016-09-06
123482,2018-08-27
123484,2018-08-27
123485,2018-08-27
123486,2014-08-13
123487,2014-08-13
123488,2014-08-13
123489,2014-08-13
123490,2013-11-11
123491,2013-11-11
123492,2013-11-11
123493,2013-11-11
123494,2016-08-16
123495,2016-08-16
123496,2016-08-16
123497,2014-08-13
123498,2013-09-16
123499,2013-09-16
123500,2013-09-16
123501,2013-09-16
123502,2014-03-03
123503,2014-03-03
123504,2014-03-03
123505,2014-03-03
123507,2014-08-25
123508,2014-08-25
123509,2017-08-23
123510,2014-08-25
123513,2017-08-23
123514,2017-08-23
123516,2016-09-29
123517,2016-09-29
123518,2014-09-01
123519,2016-09-29
123520,2016-09-29
123521,2014-09-01
123522,2013-11-19
123523,2013-11-19
123524,2013-11-19
123525,2013-11-19
123526,2016-08-31
123527,2014-08-25
123528,2017-08-31
123529,2017-08-31
123530,2017-08-31
123531,2016-08-31
123532,2014-08-25
123533,2017-08-31
123534,2016-09-14
123535,2016-09-14
123536,2016-09-14
123537,2016-09-14
123538,2014-08-19
123539,2014-08-19
123540,2016-08-16
123541,2016-08-16
123542,2016-10-06
123543,2018-08-29
123544,2018-08-29
123545,2018-08-29
123546,2018-08-29
123547,2016-09-19
123548,2014-08-25
123549,2016-09-19
123550,2016-09-19
123551,2016-09-27
123552,2014-09-01
123553,2016-09-27
123554,2016-09-27
123555,2014-08-19
123556,2014-08-19
123557,2014-08-19
123558,2014-08-19
123559,2018-09-03
123560,2018-09-03
123561,2018-09-03
123562,2018-09-03
123567,2016-10-04
123568,2016-10-04
123569,2016-10-04
123571,2016-09-02
123572,2016-09-02
123573,2016-09-02
123574,2016-09-02
123579,2016-08-22
123581,2014-08-21
123582,2016-08-22
123583,2016-09-01
123585,2016-09-01
123586,2016-09-01
123587,2016-09-01
123589,2013-09-02
123591,2016-09-01
123593,2013-11-28
123594,2013-11-28
123595,2013-11-28
123596,2013-11-28
123597,2014-05-13
123598,2016-08-12
123599,2016-08-12
123600,2016-08-12
123601,2017-08-22
123602,2017-08-22
123603,2017-08-22
123604,2014-08-21
123605,2017-08-22
123606,2014-08-21
123609,2018-09-11
123610,2018-09-11
123611,2018-09-11
123612,2018-09-11
123613,2016-09-20
123614,2016-09-20
123615,2016-09-20
123616,2017-09-20
123617,2017-09-20
123618,2017-09-20
123619,2017-09-20
123620,2013-12-13
123621,2016-08-29
123622,2016-08-29
123623,2016-08-29
123625,2014-09-02
123626,2017-10-16
123627,2017-10-16
123628,2017-10-16
123629,2013-11-28
123630,2013-11-28
123631,2013-11-28
123632,2013-11-28
123633,2013-11-28
123634,2013-11-28
123645,2017-09-04
123647,2016-09-06
123648,2016-08-22
123649,2016-09-06
123650,2016-09-06
123655,2013-11-26
123656,2013-11-26
123657,2013-11-26
123658,2013-11-26
123664,2014-08-11
123665,2016-08-23
123666,2016-08-23
123667,2016-08-23
123668,2014-08-11
123669,2014-08-11
123670,2014-08-11
123671,2016-08-23
123673,2016-09-29
123674,2014-09-04
123675,2016-09-29
123676,2016-09-29
123677,2014-09-04
123678,2013-12-03
123679,2013-12-03
123680,2013-12-03
123681,2013-12-03
123682,2013-12-03
123683,2013-12-03
123684,2013-11-12
123685,2013-11-12
123686,2013-11-12
123687,2013-11-12
123688,2017-09-15
123689,2017-09-15
123694,2016-09-28
123697,2016-09-28
123702,2016-09-28
123712,2014-08-26
123714,2014-08-26
123715,2014-08-26
123716,2018-07-16
123717,2018-07-16
123718,2016-10-26
123721,2016-09-27
123722,2016-09-27
123723,2016-09-27
123724,2013-11-19
123725,2013-11-19
123726,2013-11-19
123727,2013-11-19
123728,2016-08-30
123729,2016-08-30
123730,2016-08-30
123731,2016-08-30
123732,2018-10-22
123733,2018-10-22
123734,2018-10-22
123735,2018-10-22
123736,2018-10-22
123737,2018-10-22
123738,2018-10-22
123739,2013-12-13
123740,2018-07-02
123741,2016-09-12
123742,2018-07-02
123743,2014-09-04
123744,2013-11-20
123745,2013-11-20
123746,2013-11-20
123747,2013-11-20
123748,2014-08-22
123750,2014-08-22
123755,2014-08-25
123756,2016-09-07
123757,2016-09-07
123759,2016-09-07
123760,2016-09-14
123761,2016-09-14
123763,2016-09-14
123764,2016-09-14
123765,2016-09-14
123772,2013-12-03
123773,2013-12-03
123775,2013-12-03
123777,2013-12-03
123778,2013-12-03
123779,2013-12-03
123780,2016-08-30
123782,2014-09-01
123785,2013-09-02
123786,2014-09-01
123788,2016-08-30
123789,2016-08-30
123790,2017-10-11
123791,2016-09-06
123792,2017-10-11
123793,2017-10-11
123794,2013-11-27
123795,2013-11-27
123796,2013-11-27
123797,2013-11-27
123802,2016-08-29
123803,2016-08-29
123804,2014-08-28
123805,2016-08-29
123806,2016-08-29
123807,2016-08-29
123808,2014-03-13
123810,2014-03-13
123812,2014-03-13
123813,2014-03-13
123814,2013-11-28
123816,2013-11-28
123817,2013-11-28
123819,2013-11-28
123820,2013-09-26
123821,2013-09-26
123823,2013-09-26
123824,2013-09-26
123826,2014-09-01
123827,2016-08-31
123828,2016-08-31
123829,2016-08-31
123830,2014-09-01
123831,2016-08-31
123832,2016-09-14
123834,2016-09-14
123835,2016-09-14
123836,2014-08-19
123838,2014-08-19
123839,2014-08-19
123840,2014-08-19
123841,2014-08-19
123842,2014-09-01
123845,2014-09-01
123846,2014-09-01
123850,2014-09-05
123851,2014-03-25
123852,2014-03-25
123853,2014-03-25
123854,2014-03-25
123855,2016-03-02
123856,2016-03-02
123857,2016-03-02
123858,2017-09-15
123859,2017-09-15
123860,2015-12-11
123861,2015-12-11
123862,2015-12-11
123863,2015-12-11
123864,2015-10-30
123866,2014-09-16
123869,2014-09-16
123871,2014-09-16
123873,2014-09-16
123875,2014-09-08
123879,2016-09-06
123880,2016-09-06
123881,2014-09-08
123883,2014-09-08
123886,2014-09-02
123887,2014-09-02
123888,2016-08-29
123889,2014-08-21
123890,2014-08-21
123891,2014-08-21
123892,2014-08-21
123894,2014-08-21
123895,2014-08-21
123896,2016-08-29
123897,2014-08-21
123898,2013-11-26
123899,2013-11-26
123900,2013-11-26
123901,2013-11-26
123902,2016-11-24
123903,2016-11-24
123905,2016-11-24
123907,2015-02-20
123908,2016-09-06
123909,2016-09-06
123910,2016-09-06
123911,2016-09-06
123916,2016-08-31
123917,2016-08-31
123918,2016-08-31
123919,2016-08-31
123922,2016-08-31
123923,2016-08-31
123924,2016-08-31
123925,2013-09-19
123926,2014-09-01
123927,2016-09-14
123928,2016-09-14
123930,2016-09-14
123931,2016-09-14
123932,2016-09-14
123933,2014-09-03
123934,2016-09-14
123935,2016-09-14
123940,2013-10-03
123941,2013-10-03
123942,2013-10-03
123943,2013-10-03
123944,2016-09-19
123945,2014-09-11
123946,2016-09-19
123947,2016-09-19
123948,2016-11-24
123949,2016-11-24
123951,2016-11-24
123952,2016-11-24
123953,2016-01-04
123954,2016-10-05
123955,2014-11-07
123956,2014-11-07
123957,2014-11-07
123958,2016-10-05
123959,2017-10-05
123960,2016-10-05
123961,2017-10-05
123962,2014-08-25
123963,2016-10-03
123964,2014-08-25
123965,2016-10-03
123966,2016-09-01
123967,2014-09-02
123968,2016-09-01
123969,2014-09-02
123970,2017-10-11
123971,2017-10-11
123972,2014-09-05
123973,2017-10-11
123974,2014-09-08
123975,2014-09-08
123976,2014-09-08
123977,2014-09-08
123978,2020-09-30
123979,2017-03-06
123980,2017-03-06
123981,2017-03-06
123982,2016-09-26
123983,2014-09-15
123984,2014-09-15
123985,2016-09-26
123986,2014-03-11
123987,2014-09-16
123988,2016-11-01
123990,2016-11-01
123991,2016-11-01
123992,2016-12-14
123993,2016-12-14
123994,2016-12-14
123995,2016-09-07
123996,2014-09-02
123997,2016-09-06
123998,2016-09-06
123999,2016-09-06
124001,2016-09-19
124002,2016-09-19
124003,2016-09-19
124004,2014-03-11
124005,2014-03-11
124006,2014-03-11
124007,2014-09-16
124008,2014-09-16
124009,2014-09-16
124010,2016-10-26
124012,2018-07-16
124013,2018-07-16
124018,2016-09-27
124019,2014-09-16
124020,2016-09-27
124021,2013-10-25
124022,2016-10-12
124023,2016-10-12
124024,2016-10-12
124025,2016-10-12
124030,2013-12-04
124031,2013-12-04
124032,2013-12-04
124033,2013-12-04
124034,2014-09-08
124035,2017-10-11
124036,2017-10-11
124037,2014-09-08
124038,2016-09-14
124039,2016-09-14
124040,2016-09-14
124041,2014-09-15
124042,2014-12-22
124043,2016-09-06
124044,2016-09-06
124045,2016-09-06
124046,2016-09-06
124047,2016-09-06
124048,2016-09-06
124049,2014-09-04
124050,2014-09-04
124051,2017-09-07
124052,2017-09-07
124053,2017-09-07
124054,2016-09-06
124055,2013-12-05
124056,2013-12-05
124057,2013-12-05
124058,2013-12-05
124059,2013-10-03
124060,2013-10-03
124061,2013-10-03
124062,2013-10-03
124063,2016-09-07
124064,2016-09-07
124065,2016-09-07
124066,2016-09-07
124068,2014-09-08
124069,2015-09-10
124071,2016-09-14
124072,2016-09-14
124073,2016-09-14
124074,2015-09-10
124075,2013-12-12
124076,2013-12-12
124077,2013-12-12
124078,2013-12-12
124079,2016-09-19
124080,2014-09-15
124081,2016-09-19
124082,2016-09-19
124088,2014-12-22
124090,2014-12-22
124091,2014-12-22
124093,2014-12-22
124096,2016-09-26
124097,2016-09-26
124098,2016-09-26
124099,2016-09-26
124100,2016-09-29
124101,2016-09-29
124102,2014-09-15
124103,2016-09-29
124104,2014-09-15
124105,2016-09-29
124106,2013-12-11
124107,2013-12-11
124108,2013-12-11
124109,2013-12-11
124110,2013-12-11
124111,2013-12-11
124112,2015-09-21
124113,2016-09-21
124114,2016-09-21
124115,2016-09-21
124116,2016-10-10
124117,2016-10-10
124118,2016-10-10
124119,2016-07-04
124120,2014-09-05
124121,2014-09-05
124122,2016-09-19
124123,2016-09-19
124124,2014-09-05
124125,2016-09-19
124126,2016-09-19
124127,2014-09-04
124128,2014-09-04
124130,2016-09-19
124133,2016-09-28
124134,2014-09-15
124136,2016-09-28
124138,2016-09-26
124139,2016-09-26
124140,2016-09-26
124141,2016-09-26
124142,2016-09-19
124143,2016-09-19
124145,2016-09-19
124150,2014-09-10
124151,2014-09-10
124152,2014-09-10
124153,2014-09-10
124155,2016-03-02
124156,2016-03-02
124157,2016-03-02
124158,2017-10-05
124159,2017-10-05
124160,2016-10-05
124161,2013-12-13
124162,2017-10-05
124163,2016-10-05
124164,2014-11-07
124165,2014-11-07
124166,2016-09-29
124167,2016-09-29
124168,2016-09-29
124169,2014-09-22
124170,2016-09-29
124171,2016-09-29
124184,2016-10-03
124185,2016-10-03
124186,2016-10-03
124187,2016-10-03
124188,2016-09-14
124189,2014-09-16
124190,2014-09-16
124192,2014-09-16
124194,2016-09-14
124197,2014-09-16
124198,2014-09-17
124199,2014-09-17
124200,2014-09-17
124201,2014-09-17
124203,2014-09-17
124205,2014-09-17
124210,2016-09-26
124211,2016-09-26
124213,2016-09-26
124214,2014-06-03
124215,2017-10-16
124216,2016-09-27
124217,2017-10-16
124218,2016-09-27
124219,2016-11-01
124220,2015-09-29
124221,2016-11-01
124222,2016-11-01
124223,2013-12-19
124224,2013-12-19
124225,2013-12-19
124226,2013-12-19
124227,2016-09-29
124230,2016-09-29
124231,2016-09-29
124232,2016-09-29
124235,2016-09-29
124236,2016-09-29
124237,2014-09-29
124238,2014-09-29
124239,2016-09-29
124240,2016-09-29
124241,2014-09-17
124242,2014-09-17
124243,2014-09-17
124244,2014-09-17
124245,2016-09-19
124246,2016-09-19
124247,2014-09-17
124248,2016-09-19
124249,2016-10-28
124250,2016-10-28
124251,2016-10-28
124252,2016-10-28
124257,2014-10-01
124258,2014-10-01
124259,2014-10-01
124260,2014-10-01
124261,2014-09-29
124262,2014-09-29
124263,2014-09-29
124264,2014-09-29
124267,2013-10-17
124268,2013-10-17
124269,2013-10-17
124270,2013-10-17
124271,2016-09-19
124273,2014-09-22
124277,2014-09-22
124279,2016-09-19
124281,2014-03-12
124282,2014-03-12
124283,2014-03-12
124284,2014-03-12
124291,2016-10-13
124292,2014-09-29
124293,2016-10-13
124294,2016-10-13
124295,2014-09-29
124296,2016-10-13
124297,2016-10-13
124298,2016-10-13
124299,2015-09-28
124300,2016-10-13
124301,2016-10-13
124302,2016-10-13
124317,2016-11-09
124318,2015-10-07
124319,2016-11-09
124320,2016-11-09
124321,2016-03-02
124323,2016-03-02
124324,2016-03-02
124325,2016-03-02
124329,2016-10-04
124330,2016-10-04
124332,2014-09-04
124333,2014-09-24
124334,2014-09-24
124335,2014-09-24
124336,2014-09-24
124337,2016-10-10
124338,2016-10-10
124339,2016-10-10
124340,2016-10-10
124341,2017-10-05
124342,2014-11-07
124343,2017-10-05
124344,2013-12-13
124345,2017-10-05
124346,2013-12-13
124347,2017-10-05
124348,2016-10-05
124349,2016-10-19
124350,2016-10-19
124351,2016-10-19
124352,2016-10-19
124353,2016-12-01
124354,2016-12-01
124355,2016-12-01
124356,2016-12-01
124357,2013-12-10
124358,2013-12-10
124359,2013-12-10
124360,2013-12-10
124361,2016-09-27
124362,2016-09-27
124363,2014-09-22
124364,2014-09-22
124365,2016-10-03
124366,2016-10-03
124367,2016-10-03
124368,2016-10-03
124369,2016-09-14
124370,2016-09-14
124371,2014-09-11
124372,2016-09-14
124373,2016-09-15
124374,2016-09-30
124375,2016-09-30
124376,2016-09-30
124377,2014-09-25
124378,2016-09-26
124380,2014-09-25
124381,2014-09-25
124384,2016-09-26
124385,2014-09-25
124388,2013-12-26
124390,2013-12-26
124391,2013-12-26
124392,2013-12-26
124393,2016-09-22
124394,2014-09-23
124395,2014-09-23
124396,2016-09-22
124397,2016-09-30
124398,2016-09-30
124399,2016-09-30
124400,2016-09-30
124401,2013-12-11
124402,2013-12-11
124403,2013-12-11
124404,2013-12-11
124405,2016-09-14
124406,2016-09-14
124407,2016-09-14
124408,2016-09-14
124410,2016-09-14
124427,2014-03-10
124429,2014-03-10
124430,2014-03-10
124431,2014-03-10
124433,2014-03-10
124434,2014-03-10
124435,2013-12-19
124436,2013-12-19
124437,2013-12-19
124438,2013-12-19
124440,2016-09-28
124441,2015-05-11
124442,2016-09-28
124446,2015-05-11
124449,2014-09-23
124450,2014-09-23
124451,2014-09-23
124452,2014-09-23
124459,2014-09-17
124460,2014-09-17
124461,2014-09-17
124462,2014-09-17
124463,2013-12-17
124464,2013-12-17
124465,2013-12-17
124466,2013-12-17
124467,2018-10-04
124468,2018-10-04
124469,2018-10-04
124470,2018-10-04
124475,2014-09-29
124476,2014-09-29
124478,2014-09-29
124479,2016-09-21
124481,2016-09-21
124482,2016-09-21
124483,2016-09-21
124484,2016-09-21
124485,2016-10-13
124486,2016-10-13
124487,2016-10-13
124489,2016-10-13
124490,2016-10-13
124491,2013-12-26
124492,2013-12-26
124493,2013-12-26
124494,2013-12-26
124495,2016-09-27
124496,2016-09-27
124497,2016-09-27
124498,2014-09-25
124499,2013-12-12
124500,2013-12-12
124501,2013-12-12
124502,2013-12-12
124503,2013-12-13
124504,2016-10-24
124505,2016-10-24
124506,2016-10-24
124507,2014-11-07
124508,2016-10-24
124509,2016-10-24
124510,2014-11-07
124511,2013-12-13
124512,2016-10-24
124513,2013-12-13
124514,2014-11-07
124515,2016-10-24
124516,2014-11-07
124517,2016-10-24
124518,2014-11-07
124521,2014-10-07
124522,2014-10-07
124523,2014-10-07
124524,2014-10-07
124525,2016-09-21
124526,2014-09-18
124527,2014-09-18
